1404201300,2.16,0.00,9.33,0.00,0.00,0.90,8.77,2.88,17.48,0.00,0.00,3.78,1.98,14.34,1.90,0.72,2.03,1.83
1404201600,2.16,0.00,9.33,0.00,0.00,0.90,8.84,3.24,17.75,0.00,0.00,3.69,1.80,14.51,1.90,0.54,2.07,1.77
1404201900,2.16,0.00,9.33,0.00,0.00,0.90,8.92,2.88,18.03,0.00,0.00,3.64,1.98,14.66,1.91,0.36,2.10,1.89
1404202200,2.16,0.00,9.33,0.00,0.00,0.90,8.99,3.24,18.28,0.00,0.00,3.31,1.98,14.82,1.90,0.54,2.15,1.95
1404202500,2.16,0.00,9.33,0.00,0.00,0.90,9.06,2.88,18.53,0.00,0.00,3.41,1.80,14.98,1.90,0.72,2.20,1.75
1404202800,2.16,0.00,9.33,0.00,0.00,0.90,9.14,2.52,18.74,0.00,0.00,3.54,1.80,15.13,1.90,0.54,2.25,1.85
1404203100,2.16,0.00,9.33,0.00,0.00,0.90,9.21,3.60,19.00,0.00,0.00,3.81,1.62,15.27,1.90,0.90,2.31,1.95
1404203400,2.16,0.00,9.33,0.00,0.00,0.90,9.29,2.16,19.21,0.00,0.00,3.66,1.62,15.40,1.90,0.72,2.39,1.86
1404203700,2.16,0.00,9.33,0.00,0.00,0.90,9.36,3.60,19.43,0.00,0.00,3.46,1.44,15.52,1.90,0.36,2.42,1.98
1404204000,2.08,0.00,9.33,0.00,0.00,0.72,9.43,2.88,19.69,0.00,0.00,3.48,1.62,15.66,1.90,0.90,2.48,1.98
1404204300,2.08,0.00,9.33,0.00,0.00,0.90,9.51,3.24,19.96,0.00,0.00,3.73,1.98,15.82,1.89,0.72,2.54,1.85
1404204600,2.08,0.00,9.33,0.00,0.00,0.90,9.58,3.24,20.24,0.00,0.00,3.77,2.34,16.02,1.91,0.90,2.61,1.94
1404204900,2.08,0.00,9.33,0.00,0.00,0.90,9.66,3.24,20.49,0.00,0.00,3.69,1.80,16.18,1.91,0.54,2.66,1.78
1404205200,2.08,0.00,9.33,0.00,0.00,0.90,9.73,3.96,20.81,0.00,0.00,3.47,2.16,16.35,1.88,0.72,2.73,1.96
1404205500,2.08,0.00,9.33,0.00,0.00,0.90,9.81,2.88,21.09,0.00,0.00,3.58,2.52,16.55,1.88,0.90,2.79,1.77
1404205800,2.08,0.00,9.33,0.00,0.00,0.90,9.88,2.88,21.33,0.00,0.00,3.36,1.80,16.72,1.90,0.54,2.85,1.85
1404206100,2.08,0.00,9.33,0.00,0.00,0.90,9.95,3.24,21.58,0.00,0.00,3.58,1.98,16.87,1.90,0.54,2.89,1.86
1404206400,2.08,0.00,9.33,0.00,0.00,0.90,10.03,3.96,21.89,0.00,0.00,3.37,2.34,17.06,1.88,0.36,2.93,1.81
1404206700,2.08,0.00,9.33,0.18,0.02,0.90,10.10,3.60,22.20,0.00,0.00,3.58,2.34,17.26,1.90,0.90,2.99,1.94
1404207000,2.08,0.00,9.33,0.54,0.06,0.90,10.18,2.88,22.46,0.00,0.00,3.39,1.98,17.43,1.90,0.90,3.06,2.02
1404207300,2.08,0.00,9.33,1.26,0.15,0.90,10.25,3.96,22.80,0.00,0.00,3.22,2.52,17.60,1.89,0.72,3.12,1.81
1404207600,2.08,0.00,9.33,1.80,0.29,0.90,10.32,3.60,23.11,0.00,0.00,3.13,2.52,17.84,1.89,0.72,3.18,1.80
1404207900,2.09,0.00,9.33,2.16,0.46,0.90,10.40,3.24,23.40,0.00,0.00,3.25,2.70,18.05,1.85,0.36,3.22,1.77
1404208200,2.08,0.00,9.33,1.98,0.62,0.90,10.47,2.52,23.62,0.00,0.00,3.24,2.52,18.26,1.91,0.36,3.25,1.81
1404208500,2.08,0.00,9.33,1.98,0.79,0.90,10.55,2.52,23.81,0.00,0.00,3.18,1.80,18.40,1.89,0.36,3.29,1.75
1404208800,2.08,0.00,9.33,1.98,0.95,0.90,10.62,2.88,24.05,0.00,0.00,3.17,1.80,18.55,1.89,0.36,3.32,1.99
1404209100,2.04,0.00,9.33,1.80,1.10,0.90,10.69,2.52,24.26,0.00,0.00,3.20,1.80,18.70,1.87,0.18,3.34,1.80
1404209400,2.08,2.70,9.48,1.62,1.25,0.90,10.77,2.16,24.44,0.00,0.00,3.23,1.80,18.85,1.90,0.54,3.39,1.95
1404209700,2.08,2.70,9.70,1.26,1.37,0.90,10.84,2.88,24.66,0.00,0.00,3.30,1.98,18.99,1.90,0.54,3.42,1.81
1404210000,2.08,2.70,9.92,0.90,1.46,0.72,10.91,2.88,24.89,0.00,0.00,2.96,1.98,19.16,1.90,0.36,3.46,1.78
1404210300,2.08,2.52,10.14,0.72,1.53,0.90,10.99,2.88,25.11,0.00,0.00,3.15,1.98,19.32,1.89,0.36,3.49,1.85
1404210600,2.08,2.52,10.36,0.72,1.60,0.90,11.06,2.52,25.33,0.00,0.00,3.11,2.16,19.49,1.86,0.54,3.53,1.87
1404210900,2.08,2.52,10.58,0.36,1.64,0.90,11.14,3.24,25.56,0.00,0.00,3.13,1.62,19.64,1.89,0.54,3.57,1.90
1404211200,2.08,2.70,10.80,0.54,1.68,0.72,11.21,2.52,25.78,0.00,0.00,3.12,2.16,19.82,1.91,0.36,3.61,1.83
1404211500,2.08,2.70,11.02,0.36,1.71,0.90,11.28,2.52,25.99,0.00,0.00,3.64,1.62,19.97,1.89,0.36,3.65,1.75
1404211800,2.08,2.70,11.24,0.36,1.74,0.90,11.36,2.52,26.21,0.00,0.00,2.38,1.80,20.11,1.90,0.36,3.68,1.89
1404212100,2.08,2.70,11.46,0.18,1.76,0.90,11.43,2.88,26.45,0.00,0.00,2.82,1.62,20.25,1.90,0.36,3.70,1.85
1404212400,2.08,2.70,11.68,0.18,1.78,0.90,11.50,2.88,26.69,0.00,0.00,2.97,1.80,20.40,1.90,0.54,3.74,2.01
1404212700,2.08,2.70,11.90,0.18,1.79,0.90,11.58,2.88,26.96,0.00,0.00,3.16,2.52,20.59,1.89,0.36,3.77,1.79
