2011-06-24 308.919094
2011-06-25 291.436272
2011-06-26 307.146642
2011-06-27 294.336648
2011-06-28 309.483056
2011-06-29 294.336648
2011-06-30 309.241358
2011-07-01 293.69212
2011-07-02 304.97136
2011-07-03 291.516838
2011-07-04 306.743812
2011-07-05 293.530988
2011-07-06 307.710604
2011-07-07 291.114008
2011-07-08 306.260416
2011-07-09 294.981176
2011-07-10 309.40249
2011-07-11 294.336648
2011-07-12 309.644188
2011-07-13 290.87231
2011-07-14 304.326832
2011-07-15 293.208724
2011-07-16 299.573438
2011-07-17 290.147216
2011-07-18 302.55438
2011-07-19 287.085708
2011-07-20 304.1657
2011-07-21 290.87231
2011-07-22 306.98551
2011-07-23 291.114008
2011-07-24 305.454756
2011-07-25 290.308348
2011-07-26 303.682304
2011-07-27 291.27514
2011-07-28 304.97136
2011-07-29 290.87231
2011-07-30 307.468906
2011-07-31 292.88646
2011-08-01 307.710604
2011-08-02 294.90061
2011-08-03 307.710604
2011-08-04 292.805894
2011-08-05 306.904944
2011-08-06 293.28929
2011-08-07 297.881552
2011-08-08 292.241932
2011-08-09 307.146642
2011-08-10 291.516838
2011-08-11 306.743812
2011-08-12 293.450422
2011-08-13 308.435698
2011-08-14 295.464572
2011-08-15 305.857586
2011-08-16 295.545138
2011-08-17 310.047018
2011-08-18 297.639854
2011-08-19 311.497206
2011-08-20 298.445514
2011-08-21 313.02796
2011-08-22 299.815136
2011-08-23 314.155884
2011-08-24 300.298532
2011-08-25 313.994752
2011-08-26 300.1374
2011-08-27 304.56853
2011-08-28 291.436272
2011-08-29 308.838528
2011-08-30 295.061742
2011-08-31 305.77702
2011-09-01 293.611554
2011-09-02 306.98551
2011-09-03 295.464572
2011-09-04 297.962118
2011-09-05 289.905518
2011-09-06 301.909852
2011-09-07 292.48363
2011-09-08 303.521172
2011-09-09 295.061742
2011-09-10 307.710604
2011-09-11 291.758536
2011-09-12 308.032868
2011-09-13 295.384006
2011-09-14 310.20815
2011-09-15 296.431364
2011-09-16 308.99966
2011-09-17 292.644762
2011-09-18 293.369856
2011-09-19 283.863068
2011-09-20 306.260416
2011-09-21 290.308348
2011-09-22 307.227208
2011-09-23 293.128158
2011-09-24 303.682304
2011-09-25 293.128158
2011-09-26 306.17985
2011-09-27 293.369856
2011-09-28 306.904944
2011-09-29 293.530988
2011-09-30 304.97136
2011-10-01 293.28929
2011-10-02 2938.109938
2011-10-03 293.933818
2011-10-04 306.663246
2011-10-05 293.69212
2011-10-06 303.682304
2011-10-07 287.810802
2011-10-08 298.92891
2011-10-09 284.42703
2011-10-10 300.54023
2011-10-11 292.564196
2011-10-12 308.355132
2011-10-13 290.711178
2011-10-14 290.711178
2011-10-15 282.81571
2011-10-16 298.52608
2011-10-17 283.701936
2011-10-18 295.70627
